name;openpl;instagram;Bundesland;Verband;Datum;Ort;Geschlecht;Alter;Squat;Bench;deadlift
Andreas Buchner;andreasbuchner;None;None;UPC-Germany;01.03.2017;Germany;M;0;407.8;275.5;462.9
Jeremias Büchs;jeremiasbuchs;None;BY;BVDK;12.05.2018;Germany;M;23;474;281.1;540.1
Sahra Pfau;sahrapfau;None;BY;BVDK;23.10.2021;None;F;0;270;159.8;308.6
Stefan Sprenger;stefansprenger;None;HE;BVDK;29.04.2017;None;M;28;451.9;286.6;487.2
Raik Günterberg;raikgunterberg;None;BB;BVDK;16.09.2016;Germany;M;27;385.8;358.2;468.4
Alex Hochlov;alexhochlov;None;BW;BVDK;22.09.2019;None;M;29;468.4;341.7;468.4
Björn Helms;bjornhelms;None;HE;BVDK;20.05.2022;None;M;26;490.5;275.5;606.2
Lukas Buschkühl;lukasbuschkuhl;None;HH;Germany-UA;01.09.2017;None;M;0;496;336.2;584.2
Nico Wenger;nicowenger;None;BY;GDFPF;13.10.2018;None;M;21;374.8;231.5;518.1
Wlad Pesotsky;wladpesotsky;None;None;EPF;24.11.2018;Germany;M;17;451.9;297.6;479.5
Günter Barth;gunterbarth;None;NRW;BVDK;06.05.2017;Germany;M;0;429.9;297.6;485
Jakob Kallensee;jakobkallensee;None;None;BVDK;21.08.2022;None;M;26;462.9;363.7;518.1
Julia Huning;juliahuning;None;None;BVDK;29.09.2021;None;F;25;281.1;170.8;363.7
Linda Pepping;lindapepping;None;None;BVDK;29.09.2021;Germany;F;30;297.6;137.8;325.1
Alexander Dening;alexanderdening;None;None;BVDK;21.08.2022;None;M;0;446.4;270;496
Yanni Alexander Bock;yannialexanderbock;None;None;BVDK;30.10.2021;None;M;29;451.9;286.6;490.5
Sebastian Schultheiß;sebastianschultheiss;None;SH;UPC-Germany;20.10.2018;Germany;M;26;485;330.7;529.1
Lutfullah Faizzadah;lutfullahfaizzadah;None;None;GDFPF;16.10.2021;None;M;29;374.8;330.7;507
Thomas Widmer;thomaswidmer;None;BW;BVDK;22.09.2019;None;M;25;462.9;281.1;551.1
Christopher Görns;christophergorns;None;ST;BVDK;08.09.2018;Germany;M;29;413.3;314.1;501.5
Benedict Sura;benedictsura;None;None;WPC;08.12.2015;Germany;M;22;479.5;341.7;573.2
Anjuschka Stückmann;anjuschkastuckmann;anjuschka_s_;NRW;BVDK;09.10.2021;None;F;27;281.1;159.8;330.7
Simon Grusdat;simongrusdat;None;None;BVDK;12.10.2017;None;M;20;440.9;275.5;573.2
Dominik Fröhlich;dominikfrohlich;None;BB;BVDK;16.09.2016;Germany;M;23;507;374.8;523.6
Marius Kautz;mariuskautz;None;None;BVDK;30.10.2021;None;M;26;396.8;286.6;606.2
Vincent Keck;vincentkeck;None;NRW;BVDK;05.05.2018;Germany;M;21;418.8;281.1;512.5
Johannes Köcher;johanneskocher;None;HE;BVDK;20.05.2022;Germany;M;25;462.9;319.6;512.5
Hjördis Dietrich;hjordisdietrich;None;SN;UPC-Germany;08.03.2018;Germany;F;28;314.1;165.3;325.1
Krystof Langer;krystoflanger;None;None;BVDK;21.08.2022;None;M;23;446.4;319.6;462.9
Marvin Christen;marvinchristen;None;None;BVDK;21.08.2022;Germany;M;0;529.1;336.2;573.2
Dominic Waldenmayer;dominicwaldenmayer;None;BW;BVDK;22.09.2019;None;M;0;440.9;281.1;507
Christoph Seefeld;christophseefeld;None;BB;BVDK;04.10.2013;Germany;M;32;518.1;352.7;540.1
Rustam Pitow;rustampitow;None;NRW;BVDK;29.08.2015;None;M;29;490.5;374.8;507
Dario Rosselli;dariorosselli;None;BY;GDFPF;07.09.2019;Germany;M;21;431;281.1;440.9
Jannik Illa;jannikilla;None;NRW;Germany-UA;09.11.2018;None;M;19;490.5;308.6;545.6
Jakob Bucher;jakobbucher;None;None;BVDK;10.04.2022;Germany;M;22;529.1;385.8;518.1
Rebekka Reinert;rebekkareinert;None;BY;BVDK;14.05.2022;None;F;15;363.7;176.3;341.7
Timo Koll;timokoll;None;NRW;Germany-UA;04.10.2019;None;M;0;418.8;253.5;485
Mohammad Sharif Aram;mohammadsharifaram;None;None;GPU;01.02.2020;Germany;M;32;474;429.9;496
Anton Elzer;antonelzer;None;None;BVDK;12.10.2017;Germany;M;43;507;352.7;595.2
Benedikt Hoffarth;benedikthoffarth;None;HE;Germany-UA;14.12.2019;Germany;M;21;518.1;297.6;562.1
Benjamin Glahn;benjaminglahn;None;None;BVDK;29.09.2021;Germany;M;32;451.9;319.6;523.6
Pascal Flor;pascalflor;None;BE;Germany-UA;05.10.2015;None;M;0;396.8;286.6;529.1
Philipp Schinacher;philippschinacher;philipp97__;MV;UPC-Germany;05.10.2019;None;M;0;440.9;330.7;507
Steffen Szumeit;steffenszumeit;None;NRW;BVDK;27.04.2013;None;M;0;496;330.7;529.1
Horts Meister;hortsmeister;None;NRW;BVDK;27.04.2013;None;M;0;374.8;363.7;496
Rudolf Maier;rudolfmaier;None;NRW;BVDK;29.08.2015;Germany;M;40;474;336.2;529.1
Erik Jankowski;erikjankowski;None;SN;BVDK;10.10.2020;None;M;22;440.9;297.6;534.6
Robin Müller;robinmuller;None;FL;WPC;05.11.2018;Germany;M;28;540.1;314.1;589.7
Kevin Reinfrank;kevinreinfrank;None;None;BVDK;10.04.2022;Germany;M;28;474;297.6;529.1
Robert Chamier-Glisztzynski;robertchamierglisztzynski;None;NI;BVDK;16.11.2019;None;M;22;435.4;319.6;451.9
Michelle Barth;michellebarth;None;HE;BVDK;20.05.2022;None;F;27;297.6;227;297.6
Thomas John;thomasjohn;None;None;IPF;04.06.2019;Germany;M;54;496;297.6;573.2
Fabian Hellbach;fabianhellbach;None;NRW;Germany-UA;09.11.2018;None;M;25;418.8;275.5;578.7
Dominic Drechsel;dominicdrechsel;None;None;BVDK;28.04.2019;None;M;25;446.4;281.1;490.5
Granit Dobra;granitdobra;None;BY;BVDK;26.10.2019;None;M;22;485;270;541.2
Luis Bauer;luisbauer;None;BY;BVDK;20.10.2018;Germany;M;22;451.9;319.6;529.1
Courtney Evors;courtneyevors;caevors;None;EPF;09.03.2020;Germany;F;40;270;143.3;303.1
Czeranowski;czeranowski;None;None;Germany-UA;01.12.2007;None;M;0;518.1;330.7;562.1
Eric Hambeck;erichambeck;None;None;UPC-Germany;31.03.2016;None;M;0;440.9;380.3;457.4
Hagen Sicher;hagensicher;None;HE;Germany-UA;14.12.2019;None;M;22;380.3;319.6;595.2
Martin Hilpert;martinhilpert;None;None;OEVK;08.08.2020;Germany;M;24;451.9;253.5;479.5
Erik Schetsche;erikschetsche;None;None;WUAP-Germany;06.05.2022;Germany;M;20;474;292.1;595.2
Thomas Leffers;thomasleffers;None;None;BVDK;12.10.2017;Germany;M;39;451.9;341.7;575.4
Ramazan Oguzkurt;ramazanoguzkurt;None;BY;BVDK;16.03.2019;Germany;M;21;446.4;281.1;496
Anton Ohneseit;antonohneseit;None;BY;BVDK;20.10.2018;None;M;18;501.5;303.1;523.6
Tobias Körner;tobiaskorner;None;BW;BVDK;18.12.2021;Germany;M;29;474;314.1;584.2
Wolfgang Straßer;wolfgangstrasser;None;BB;BVDK;19.09.2014;Germany;M;25;451.9;319.6;551.1
Andrea Dietsch;andreadietsch;None;None;PAGermany;01.05.2015;None;F;25;286.6;209.4;385.8
Phuc Thinh Nguyen;phucthinhnguyen;None;None;BVDK;21.08.2022;None;M;25;407.8;237;485
Eric Kruse;erickruse;None;None;WUAP;17.10.2017;Germany;M;16;507;275.5;551.1
Stephanie Bäcker;stephaniebacker;None;None;BVDK;29.09.2021;None;F;25;270;165.3;330.7
Enrico Martin;enricomartin;eniwersunst;BY;BVDK;30.04.2022;None;M;21;424.4;248;462.9
Peter Nuß;peternuss;None;BY;BVDK;23.10.2021;None;M;0;396.8;303.1;507
Zaneta Possehl;zanetapossehl;None;None;EPF;09.03.2020;Germany;F;42;259;159.8;297.6
Steffen Lauffs;steffenlauffs;None;None;GPU;09.02.2019;None;M;20;418.8;303.1;474
Hannes Harhues;hannesharhues;None;NRW;BVDK;01.06.2019;Germany;M;19;462.9;253.5;496
Ricardo Bronsch;ricardobronsch;None;HH;Germany-UA;09.10.2016;None;M;0;451.9;325.1;595.2
Manuel Körner;manuelkorner;None;None;Germany-UA;21.12.2013;None;M;30;457.4;259;518.1
Sabrina Bajorat;sabrinabajorat;None;None;BVDK;21.08.2022;None;F;33;248;154.3;330.7
Tobias Knaut;tobiasknaut;None;HE;BVDK;02.11.2019;Germany;M;23;451.9;325.1;507
Timo Alexander Koll;timoalexanderkoll;None;NRW;BVDK;01.06.2019;None;M;18;385.8;253.5;496
Christian Nauerz;christiannauerz;None;NRW;Germany-UA;04.10.2019;None;M;0;418.8;308.6;418.8
Sebastian Herbst;sebastianherbst;None;NRW;Germany-UA;09.11.2018;None;M;0;418.8;286.6;518.1
Vitor Bassi;vitorbassi;None;NRW;Germany-UA;04.10.2019;None;M;0;374.8;237;496
Arno Schöngarth;arnoschongarth;None;SN;BVDK;24.11.2018;None;M;24;474;253.5;562.1
Leon Herrmann;leonherrmann;None;None;GPU;02.05.2022;Germany;M;26;440.9;319.6;507
Christian Köhler;christiankohler;None;None;BVDK;29.03.2019;Germany;M;27;462.9;308.6;551.1
Jan Nils Borm;jannilsborm;None;SN;BVDK;10.10.2020;None;M;20;529.1;352.7;633.8
Pier Preissner;pierpreissner;None;None;BVDK;19.09.2021;None;M;21;474;281.1;534.6
Tan Kamali;tankamali;None;BY;BVDK;14.12.2019;None;M;23;407.8;286.6;518.1
Pascal Schneider;pascalschneider;None;NRW;BVDK;01.06.2019;Germany;M;28;462.9;297.6;529.1
Reiner Katzula;reinerkatzula;None;BB;BVDK;15.09.2012;Germany;M;58;501.5;363.7;551.1
Monique Siwek;moniquesiwek;None;NRW;WPC-Germany;04.09.2020;Germany;F;23;220.4;165.3;299.8
Alexej Busiak;alexejbusiak;None;None;GDFPF;26.03.2016;None;M;29;369.2;314.1;457.4
Jasmin Haas;jasminhaas;None;NRW;BVDK;24.06.2022;None;F;17;292.1;159.8;375.9
Arved Kinder;arvedkinder;None;None;BVDK;11.05.2019;None;M;26;485;341.7;551.1
Sven Gäde;svengade;None;ST;BVDK;25.02.2017;Germany;M;27;396.8;264.5;440.9
Kristin Ranwig;kristinranwig;None;None;BVDK;21.08.2022;None;F;0;270;176.3;319.6
Pierrre Schlüter;pierrreschluter;None;None;BVDK;12.10.2017;Germany;M;26;496;281.1;573.2
Alexander Wichmann;alexanderwichmann;None;None;BVDK;12.10.2017;None;M;42;418.8;292.1;529.1
Martin Füssel;martinfussel;None;BB;BVDK;04.10.2013;Germany;M;22;396.8;259;474
Christian Thiede;christianthiede;None;None;WUAP;17.10.2017;Germany;M;34;485;363.7;485
Sören Jörke;sorenjorke;None;SN;BVDK;28.04.2018;None;M;25;418.8;319.6;468.4
Marc Müller;marcmuller;None;None;BVDK;12.10.2017;Germany;M;25;418.8;264.5;595.2
Scott Görges;scottgorges;None;ST;BVDK;02.11.2019;None;M;23;501.5;336.2;529.1
Florian Bittner;florianbittner;None;None;BVDK;19.09.2021;None;M;22;474;264.5;584.2
Bedirhan Sarikaya;bedirhansarikaya;None;NRW;BVDK;12.10.2019;None;M;19;418.8;264.5;440.9
Mattis Görlitz;mattisgorlitz;mattis_105kg;BY;BVDK;05.03.2022;None;M;0;462.9;330.7;551.1
Martin Wimmer;martinwimmer;None;BY;BVDK;20.04.2019;None;M;33;396.8;270;512.5
Dennis Greschke;dennisgreschke;None;None;BVDK;21.08.2022;None;M;0;396.8;248;573.2
Lukas Markaschke;lukasmarkaschke;None;BB;BVDK;15.06.2019;Germany;M;29;440.9;214.9;468.4
Giancarlo Mavrici;giancarlomavrici;None;BB;BVDK;04.10.2013;None;M;21;429.9;308.6;529.1
Victor Jacob;victorjacob;None;SN;BVDK;28.04.2018;None;M;39;418.8;297.6;462.9
Malina Müller;malinamuller;None;BY;BVDK;27.07.2019;None;F;26;297.6;209.4;341.7
Marcel Benzler;marcelbenzler;None;None;BVDK;21.08.2022;Germany;M;48;518.1;396.8;551.1
Curtis Lamptey;curtislamptey;None;None;BVDK;11.05.2019;Germany;M;28;429.9;292.1;496
Nicolas Weigel;nicolasweigel;None;NRW;BVDK;01.06.2019;None;M;22;418.8;297.6;573.2
Jan Tenbusch;jantenbusch;jan_tren;NRW;BVDK;09.12.2018;Germany;M;25;545.6;286.6;595.2
Ferdinand Sacher;ferdinandsacher;None;BY;BVDK;14.12.2019;None;M;22;440.9;297.6;474
Marc Staudenmaier;marcstaudenmaier;None;None;BVDK;21.08.2022;None;M;28;474;264.5;529.1
Dmitriy Kuznetsov;dmitriykuznetsov;None;None;GPU;31.07.2021;Germany;M;0;413.3;303.1;474
Mickael Duman;mickaelduman;None;None;UPC-Germany;31.03.2016;Germany;M;29;418.8;286.6;440.9
Florian Dietmayr;floriandietmayr;None;BY;BVDK;23.10.2021;None;M;30;512.5;325.1;512.5
Maximilian Bührer;maximilianbuhrer;None;None;BVDK;19.09.2021;None;M;22;418.8;374.8;496
Andrew Schöller;andrewscholler;None;BY;BVDK;23.10.2021;None;M;0;397.9;237;391.3
Jonathan Javier Fröhlich Coello;jonathanjavierfrohlichcoello;None;None;GDFPF;16.10.2021;None;M;30;440.9;330.7;551.1
Dominic Bienkowski;dominicbienkowski;None;NI;BVDK;16.11.2019;None;M;22;451.9;264.5;551.1
Martin Sach;martinsach;None;BW;BVDK;18.12.2021;None;M;45;385.8;264.5;468.4
Alecio Ferreira;alecioferreira;None;MV;UPC-Germany;10.03.2019;None;M;0;418.8;309.7;523.6
Jürgen Titz;jurgentitz;None;BB;BVDK;19.09.2014;Germany;M;49;551.1;352.7;518.1
Matthias Stach;matthiasstach;None;BB;BVDK;12.09.2015;Germany;M;36;413.3;275.5;529.1
Dmitry Sidorov;dmitrysidorov;None;None;BVDK;12.10.2017;Germany;M;23;407.8;264.5;451.9
Nico Šubic;nicosubic;None;NI;BVDK;16.11.2019;Germany;M;25;462.9;325.1;534.6
Juri Makuschkin;jurimakuschkin;None;BY;BVDK;26.10.2019;Germany;M;56;440.9;286.6;474
Thomas März;thomasmarz;None;BY;BVDK;23.10.2021;None;M;0;490.5;281.1;578.7
Marco Schmid-Gursky;marcoschmidgursky;None;None;IPF;04.06.2019;Germany;M;43;496;385.8;523.6
Mihnea Gal;mihneagal;None;BY;BVDK;12.05.2018;Germany;M;17;446.4;264.5;507
Jonas Speidel;jonasspeidel;None;None;WUAP-Germany;06.05.2022;Germany;M;24;485;347.2;529.1
Michael Kürzinger;michaelkurzinger;None;HH;Germany-UA;01.09.2017;Germany;M;24;474;286.6;529.1
Andreas Zwerenz;andreaszwerenz;None;BY;BVDK;23.10.2021;None;M;30;418.8;330.7;540.1
Daniel Hammer;danielhammer;None;NRW;BVDK;15.07.2022;None;M;43;490.5;347.2;501.5
Harald Nutsch;haraldnutsch;None;None;BVDK;12.10.2017;Germany;M;58;529.1;319.6;507
Juri Hochstetter;jurihochstetter;None;None;WPF;13.10.2016;Germany;M;54;474;286.6;595.2
Taro Tsutsumi;tarotsutsumi;None;MV;BVDK;21.09.2018;None;M;41;496;275.5;518.1
Tobias Becker;tobiasbecker;None;HE;BVDK;15.08.2020;Germany;M;25;435.4;352.7;462.9
Jonas Hanshans;jonashanshans;None;None;BVDK;21.08.2022;None;M;0;429.9;292.1;485
Yuriy Lindemann;yuriylindemann;None;NRW;Germany-UA;09.11.2018;None;M;0;474;286.6;551.1
Rebeca Dolores Quaresma Rabelo;rebecadoloresquaresmarabelo;None;BY;BVDK;23.10.2021;None;F;19;396.8;170.8;374.8
Eric Stockdreher;ericstockdreher;None;MV;BVDK;21.09.2019;Germany;M;0;507;352.7;496
Gordon Jasper;gordonjasper;None;NRW;BVDK;09.12.2017;Germany;M;22;474;319.6;529.1
Kenneth Prehn;kennethprehn;None;None;BVDK;11.05.2019;None;M;24;418.8;297.6;540.1
Janine Erickson;janineerickson;None;None;BVDK;21.08.2022;None;F;37;281.1;176.3;341.7
Alexander Stangl;alexanderstangl;None;BY;BVDK;14.05.2022;Germany;M;30;429.9;314.1;496
Tobias von Komorowsky;tobiasvonkomorowsky;None;NI;BVDK;16.11.2019;None;M;25;485;369.2;573.2
Arne Urban;arneurban;None;None;UPC-Germany;01.03.2017;None;M;0;374.8;363.7;490.5
Mert Gültekin;mertgultekin;None;HE;BVDK;20.05.2022;None;M;25;446.4;286.6;540.1
Nicole Fydrich;nicolefydrich;None;None;BVDK;28.04.2019;Germany;F;37;231.5;165.3;358.2
Felix Adam;felixadam;None;NRW;BVDK;27.08.2016;Germany;M;22;440.9;308.6;529.1
Lars-Georg Nöldner;larsgeorgnoldner;None;MV;UPC-Germany;10.03.2019;None;M;0;451.9;297.6;507
Frank Hamann;frankhamann;None;None;WUAP-Germany;04.09.2021;None;M;54;474;319.6;584.2
Patricia Tonn;patriciatonn;None;SN;BVDK;28.04.2018;Germany;F;28;314.1;181.8;319.6
Max Stein;maxstein;None;HE;Germany-UA;14.04.2019;None;M;23;418.8;319.6;518.1
Andy Urbrock;andyurbrock;None;BB;BVDK;12.09.2015;Germany;M;18;418.8;248;451.9
Tobias Reinsdorf;tobiasreinsdorf;None;None;BVDK;12.10.2017;Germany;M;29;407.8;314.1;518.1
Christopher Tropea;christophertropea;None;HE;BVDK;27.09.2014;None;M;29;402.3;308.6;518.1
Leon Fabry;leonfabry;None;NRW;BVDK;01.12.2019;None;M;22;418.8;270;507
Ronny Wenzel;ronnywenzel;None;BW;BVDK;09.09.2018;Germany;M;37;474;308.6;507
Daniel Krause;danielkrause;None;None;WUAP;17.10.2017;Germany;M;24;330.7;237;468.4
Mohamed Bangoura;mohamedbangoura;None;NRW;BVDK;09.12.2017;Germany;M;0;407.8;407.8;518.1
Benjamin Bernhardt;benjaminbernhardt;None;None;WPU;01.01.2019;Germany;M;31;374.8;270;496
Bastian Heinke;bastianheinke;None;NI;BVDK;16.11.2019;Germany;M;24;462.9;297.6;518.1
Loren Schäfer;lorenschafer;None;None;GDFPF;05.04.2015;Germany;M;21;490.5;380.3;529.1
Klaus Griesch;klausgriesch;None;None;BVDK;29.03.2019;Germany;M;60;429.9;292.1;407.8
Laura Imperatori;lauraimperatori;laura.imperatori;None;BVDK;29.03.2019;Germany;F;26;336.2;159.8;374.8
Jan Augustat;janaugustat;None;None;XPC-Poland;07.04.2022;Germany;M;52;451.9;264.5;485
Carmen Hochholzer;carmenhochholzer;None;BB;BVDK;16.09.2016;Germany;F;23;297.6;181.8;374.8
Marcus Hergenhan;marcushergenhan;None;BB;BVDK;12.09.2015;Germany;M;30;462.9;396.8;551.1
Tom Büter;tombuter;None;NRW;Germany-UA;04.10.2019;Germany;M;25;474;308.6;529.1
Fabiano L;fabianol;None;NRW;Germany-UA;09.11.2018;None;M;0;380.3;286.6;457.4
Alexander Denk;alexanderdenk;None;BY;BVDK;27.10.2018;Germany;M;31;418.8;377;496
Daniel Herale;danielherale;None;NI;BVDK;28.04.2018;Germany;M;26;429.9;275.5;507
Vivien Röder;vivienroder;None;BB;BVDK;16.09.2016;Germany;F;28;270;209.4;341.7
Kevin Wiethoff;kevinwiethoff;None;NRW;BVDK;26.09.2020;None;M;23;496;292.1;606.2
Jonathan Fleischhauer;jonathanfleischhauer;None;None;GDFPF;16.10.2021;None;M;22;440.9;303.1;573.2
Mathias Krempels Uribe;mathiaskrempelsuribe;None;None;WDFPF;04.11.2016;Germany;M;20;374.8;286.6;462.9
Marko Staubach;markostaubach;None;HE;BVDK;12.05.2018;Germany;M;47;418.8;264.5;507
Tobias Hartl;tobiashartl;None;NRW;BVDK;24.06.2022;None;M;29;462.9;303.1;507
Diaa Abou Aischa;diaaabouaischa;None;None;BVDK;08.02.2020;None;M;27;474;286.6;540.1
Alina Langenberg;alinalangenberg;None;NRW;BVDK;24.06.2022;Germany;F;21;297.6;159.8;380.3
Paul Tesenvitz;paultesenvitz;None;None;GPU;31.07.2021;Germany;M;18;418.8;270;569.9
Chris Wiegand;chriswiegand;None;None;GPU;02.05.2022;Germany;M;26;507;374.8;507
Florian Förster;florianforster;None;None;WUAP;13.06.2017;Germany;M;36;529.1;374.8;573.2
Dominik Jakwerth;dominikjakwerth;None;NRW;BVDK;05.05.2018;Germany;M;34;496;319.6;573.2
Jeremy Seydler;jeremyseydler;None;HH;Germany-UA;09.10.2016;None;M;0;385.8;264.5;485
Benjamin Schönbrunn-Pulverich;benjaminschonbrunnpulverich;None;HE;BVDK;12.05.2018;Germany;M;24;451.9;325.1;507
Maher Saei;mahersaei;None;NRW;BVDK;06.05.2017;Germany;M;24;352.7;286.6;462.9
Isabelle Materne;isabellematerne;None;HH;Germany-UA;01.09.2017;None;F;32;253.5;176.3;286.6
Can Erdogan;canerdogan;None;NRW;Germany-UA;04.10.2019;None;M;0;429.9;286.6;490.5
Jan Philipp Klein;janphilippklein;None;NRW;BVDK;26.09.2020;None;M;29;507;286.6;551.1
Erfan Ghasemy;erfanghasemy;None;None;Germany-UA;19.12.2015;None;M;30;429.9;286.6;540.1
Marco Hofmann;marcohofmann;None;BY;BVDK;26.10.2019;None;M;24;407.8;264.5;451.9
Paul Kastl;paulkastl;None;MV;UPC-Germany;05.10.2019;None;M;0;518.1;297.6;529.1
Oleksandr Sharov;oleksandrsharov;None;None;IPF;14.06.2017;Germany;M;52;462.9;363.7;512.5
Lesley Adamu;lesleyadamu;None;NRW;BVDK;26.09.2020;None;M;24;474;374.8;540.1
Sarah Pfau;sarahpfau;None;None;BVDK;21.07.2019;Germany;F;22;264.5;154.3;330.7
Alexander Höffler;alexanderhoffler;None;BY;BVDK;26.10.2019;None;M;27;418.8;297.6;562.1
Daniel Seidl;danielseidl;None;BY;BVDK;23.10.2021;None;M;39;446.4;308.6;518.1
Madeleine Schönfeld;madeleineschonfeld;None;NRW;Germany-UA;04.10.2019;Germany;F;0;275.5;187.4;303.1
Alexander Schulz;alexanderschulz;None;None;GDFPF;26.03.2016;None;M;19;440.9;253.5;501.5
Steven Nick;stevennick;None;HE;BVDK;17.08.2019;Germany;M;25;462.9;264.5;573.2
Maximilian Stein;maximilianstein;None;HE;Germany-UA;15.12.2018;None;M;23;396.8;314.1;507
Marcel Kleuß;marcelkleuss;None;SN;UPC-Germany;08.03.2018;Germany;M;22;462.9;286.6;501.5
Lena Heidemann;lenaheidemann;None;None;BVDK;19.09.2021;None;F;17;337.3;176.3;319.6
Gustav Mockenhaupt;gustavmockenhaupt;None;None;BVDK;30.10.2021;Germany;M;29;402.3;281.1;540.1
Björn Busch;bjornbusch;None;None;BVDK;21.08.2022;None;M;23;446.4;286.6;468.4
Kevin Schmidt;kevinschmidt;None;NI;BVDK;16.11.2019;Germany;M;21;485;281.1;567.7
Ruuuudi Küster;ruuuudikuster;None;None;Germany-UA;01.12.2009;None;M;0;584.2;237;617.3
Amer Ajlouni;amerajlouni;None;HE;BVDK;17.08.2019;Germany;M;37;595.2;440.9;529.1
Jan Hendrik Becker;janhendrikbecker;hendrik_ksc;NRW;BVDK;26.09.2020;Germany;M;37;490.5;281.1;578.7
Isabel Wagner;isabelwagner;isis.happyhours;None;BVDK;21.07.2019;Germany;F;25;231.5;143.3;292.1
Tim Leitow;timleitow;None;None;Germany-UA;15.12.2012;Germany;M;18;396.8;308.6;496
Jakob Weigel;jakobweigel;None;SN;BVDK;10.10.2020;None;M;20;440.9;264.5;545.6
Dagmar Friedrich;dagmarfriedrich;None;None;GPU;02.05.2022;Germany;F;33;363.7;165.3;369.2
Maurice Buabe;mauricebuabe;None;NI;BVDK;28.04.2018;Germany;M;21;407.8;270;529.1
Fabiano Luciano Capraro;fabianolucianocapraro;None;HE;BVDK;17.08.2019;Germany;M;28;424.4;297.6;485
Arne Becker;arnebecker;None;None;WUAP-Germany;06.05.2022;Germany;M;19;468.4;314.1;474
Catrin Resch;catrinresch;None;BB;BVDK;03.09.2011;Germany;F;45;209.4;154.3;253.5
Kevin Aust;kevinaust;None;HE;BVDK;20.05.2022;None;M;17;440.9;270;518.1
Marco Schwarz;marcoschwarz;None;None;Germany-UA;21.12.2013;None;M;42;380.3;358.2;380.3
Tim Niklas Dapprich;timniklasdapprich;None;NRW;BVDK;01.12.2019;None;M;22;451.9;303.1;518.1
Stefan Hamberger;stefanhamberger;None;BY;BVDK;12.05.2018;Germany;M;22;474;303.1;479.5
Niklas Colditz;niklascolditz;None;None;BVDK;21.08.2022;None;M;0;457.4;264.5;540.1
Reik Günterberg;reikgunterberg;None;BB;BVDK;14.02.2015;None;M;25;336.2;336.2;451.9
Ronny Kreitl;ronnykreitl;None;TH;BVDK;30.11.2019;None;M;43;424.4;341.7;501.5
Patrick Zunidza;patrickzunidza;None;None;GDFPF;05.04.2015;None;M;26;418.8;314.1;573.2
Paris Perikles Mintopoulos;parisperiklesmintopoulos;None;NRW;BVDK;24.06.2022;None;M;24;446.4;286.6;462.9
Georg Haug;georghaug;None;None;IPF;05.06.2015;Germany;M;49;485;431;573.2
Matthias Skuballa;matthiasskuballa;None;None;Germany-UA;15.12.2012;None;M;0;451.9;281.1;507
Jörn Sattler;jornsattler;None;BE;Germany-UA;05.10.2015;None;M;24;451.9;297.6;490.5
Henryk Sulik;henryksulik;None;BB;BVDK;04.10.2013;Germany;M;53;462.9;319.6;496
Tobias Gnadl;tobiasgnadl;None;None;UPC-Germany;01.03.2017;Germany;M;21;468.4;264.5;556.6
Artjom Schaludinow;artjomschaludinow;None;None;BVDK;30.10.2021;None;M;30;407.8;275.5;512.5
Alexander Geitner;alexandergeitner;None;NRW;BVDK;05.05.2018;Germany;M;40;440.9;325.1;600.7
Ricardo Schunk;ricardoschunk;None;None;BVDK;12.10.2017;Germany;M;47;429.9;308.6;462.9
Elli Hachmann;ellihachmann;elli_hachmann;NRW;BVDK;09.12.2017;Germany;F;0;275.5;148.8;336.2
Vanessa Meuser;vanessameuser;None;None;WUAP-Germany;04.09.2021;Germany;F;31;286.6;198.4;363.7
Tobias Müller;tobiasmuller;None;None;BVDK;30.04.2021;None;M;28;462.9;275.5;512.5
Daniel Kotzot;danielkotzot;None;HE;BVDK;12.05.2018;Germany;M;19;380.3;281.1;418.8
Daniel Ruprecht;danielruprecht;None;BW;BVDK;18.12.2021;None;M;30;474;303.1;496
Benedikt Kramer;benediktkramer;None;HE;Germany-UA;16.12.2017;Germany;M;23;440.9;319.6;501.5
Frederik Hölzl;frederikholzl;None;BY;BVDK;26.10.2019;None;M;22;440.9;319.6;507
Dominik Baumgarten;dominikbaumgarten;None;BY;BVDK;27.07.2019;None;M;23;418.8;286.6;407.8
Olaf Meurer;olafmeurer;None;BB;BVDK;16.09.2016;Germany;M;51;396.8;336.2;534.6
Jan Polsfuß;janpolsfuss;None;SN;BVDK;24.11.2018;None;M;19;341.7;225.9;440.9
Dirk Walter;dirkwalter;None;None;BVDK;12.10.2017;None;M;32;402.3;259;440.9
Manuel Köppe;manuelkoppe;None;None;BVDK;19.09.2021;None;M;19;440.9;259;496
Bastian Thum;bastianthum;None;RP;BVDK;12.10.2019;None;M;24;496;264.5;551.1
Frank Hoyer;frankhoyer;None;None;BVDK;29.08.2021;Germany;M;40;518.1;341.7;551.1
Jürgen Slawik;jurgenslawik;None;None;UPC-Germany;31.03.2016;Germany;M;0;418.8;330.7;551.1
Tobias Hübers;tobiashubers;None;MV;UPC-Germany;05.10.2019;None;M;0;396.8;242.5;462.9
Maximilian Alexander;maximilianalexander;None;NRW;BVDK;09.12.2017;Germany;M;27;429.9;264.5;507
Daniel Denecke;danieldenecke;None;BB;BVDK;16.09.2016;Germany;M;28;474;396.8;551.1
Luca Kupitz;lucakupitz;None;BY;BVDK;16.03.2019;None;M;21;418.8;292.1;529.1
